"t_id","chr","strand","start","end","t_name","num_exons","length","gene_id","gene_name","cov.SRR3396381","FPKM.SRR3396381","cov.SRR3396382","FPKM.SRR3396382","cov.SRR3396384","FPKM.SRR3396384","cov.SRR3396385","FPKM.SRR3396385","cov.SRR3396386","FPKM.SRR3396386","cov.SRR3396387","FPKM.SRR3396387"
141,"I","+",225460,226863,"YAR071W",1,1404,"MSTRG.129","PHO11",108.119659,68.89695,120.733978,67.499275,138.488602,73.438469,95.488243,54.006878,110.781342,57.33427,88.367165,47.341698
142,"I",".",226978,227270,"MSTRG.130.1",1,293,"MSTRG.130",".",0.047037,0.029973,2.068259,1.156311,3.416382,1.811657,0.064237,0.036332,3.604505,1.865492,1.03413,0.554023
143,"I","+",227742,228953,"YAR073W",1,1212,"MSTRG.131","IMD1",0,0,0,0,4.560231,2.418224,0,0,0,0,2.166667,1.160767
144,"I","+",228844,229317,"YAR075W",1,474,"MSTRG.131","YAR075W",3.901899,2.486402,5.296413,2.961089,2.434599,1.291032,1.751055,0.990373,0.333333,0.172515,1.590717,0.852208
145,"II","-",280,2658,"YBL113C",1,2379,"MSTRG.133","YBL113C",2.652566,1.690291,1.878442,1.050189,1.934947,1.026074,2.096187,1.185575,2.291453,1.185929,1.666562,0.892842
146,"II","-",280,5789,"MSTRG.133.1",2,5294,"MSTRG.133",".",27.888296,17.771221,29.483828,16.483652,29.653238,15.724677,26.408051,14.936041,31.60121,16.355032,31.099436,16.661167
147,"II","+",646,1128,"YBL113W-A",1,483,"MSTRG.134","YBL113W-A",0,0,0,0,0,0,0,0,0,0,0,0
148,"II","-",2582,2899,"YBL112C",1,318,"MSTRG.133","YBL112C",0.158283,0.100862,0.197831,0.110602,0.709593,0.376287,0.784714,0.443824,0.820905,0.424855,0.745817,0.399563
149,"II","-",2907,5009,"YBL111C",2,2004,"MSTRG.133","YBL111C",0,0,0,0,0,0,0,0,0,0,0,0
150,"II","+",5790,6125,"YBL109W",1,336,"MSTRG.135","YBL109W",4.824405,3.074249,1.026786,0.57405,2.985119,1.582965,1.651786,0.934228,2.520833,1.304643,1.014881,0.543711
151,"II","-",7605,7733,"YBL108C-A",1,129,"MSTRG.132","PAU9",1.005685,0.640851,10.878016,6.081621,4.248246,2.252783,5.133592,2.903491,6.013953,3.112488,1.416796,0.759032
152,"II","+",8177,8482,"YBL108W",1,306,"YBL108W","YBL108W",0.519608,0.331109,0.957516,0.535323,0.411765,0.218353,1.207516,0.682955,0.545752,0.282451,0.346405,0.185583
153,"II","+",9268,9372,"YBL107W-A",1,105,"MSTRG.136","YBL107W-A",4.6,2.931252,6.506667,3.637711,3.416667,1.811808,3.847937,2.176342,1.175238,0.608238,3.510794,1.880868
154,"II","+",9583,9666,"tL(UAA)B1",1,84,"MSTRG.137","tL(UAA)B1",0.428571,0.273098,1.916667,1.071559,0.511905,0.271456,0,0,0.238095,0.123225,0,0
155,"II","-",9961,10551,"YBL107C",1,591,"MSTRG.138","MIX23",84.543144,53.873318,87.546532,48.945023,107.969543,57.254665,129.516068,73.252563,139.417938,72.154984,149.522842,80.105156
156,"II","-",10847,13879,"YBL106C",1,3033,"MSTRG.139","SRO77",18.070227,11.514867,18.46093,10.321033,15.782723,8.369347,14.373557,8.129493,15.204748,7.869133,14.948237,8.008348
157,"II","-",14241,17696,"YBL105C",1,3456,"MSTRG.140","PKC1",54.638889,34.817467,61.92593,34.621201,62.510418,33.148357,59.788193,33.815407,66.995659,34.673233,61.541378,32.970089
158,"II","-",18177,21293,"YBL104C",1,3117,"MSTRG.141","SEA4",23.193775,14.779739,25.91819,14.490196,30.543793,16.196924,26.835419,15.177755,30.429258,15.748494,28.832531,15.446699
159,"II","+",21574,22073,"MSTRG.142.1",1,500,"MSTRG.142",".",84.307991,53.723473,78.612,43.949955,85.709999,45.450752,48.287998,27.311049,48.314003,25.004646,48.743999,26.11404
160,"II","-",22076,23536,"YBL103C",1,1461,"MSTRG.143","RTG3",116.625595,74.317177,139.625595,78.061096,148.440796,78.715973,76.955513,43.525013,84.186172,43.570087,85.655716,45.889072
161,"II","+",24098,24745,"YBL102W",1,648,"MSTRG.144","SFT2",489.418243,311.871338,603.328674,337.305603,593.768494,314.86673,400.28241,226.394394,443.442932,229.501434,448.581818,240.322601
162,"II","-",24946,28299,"YBL101C",1,3354,"MSTRG.145","ECM21",48.061123,30.625927,50.533096,28.25176,47.775791,25.334803,36.989563,20.920803,43.655933,22.593887,43.528027,23.319645
163,"II","+",28427,28546,"YBL100W-C",1,120,"MSTRG.146","YBL100W-C",10.108334,6.44132,5.391667,3.014343,6.6,3.499883,9.625,5.443772,16.941668,8.768066,18.191668,9.745978
164,"II","+",29935,31251,"YBL100W-A",1,1317,"MSTRG.147","YBL100W-A",0.631399,0.402346,0.819879,0.458373,0.86226,0.457244,0.919284,0.519935,0.650459,0.336641,0.775663,0.415553
165,"II","+",29935,35248,"YBL100W-B",1,5314,"MSTRG.147","YBL100W-B",11.721245,7.469113,11.958818,6.685869,13.032385,6.910882,15.079549,8.528791,16.18453,8.376214,16.421484,8.797623
166,"II","+",36398,36488,"tF(GAA)B",2,73,"tF(GAA)B","tF(GAA)B",0,0,0,0,0,0,0,0,0,0,0,0
167,"II","-",36989,37303,"YBL100C",1,315,"MSTRG.148","YBL100C",176.809097,112.667831,184.365509,103.074036,202.062332,107.150688,146.737518,82.992783,170.216141,88.094421,208.403244,111.649666
168,"II","+",37053,38690,"YBL099W",1,1638,"MSTRG.149","ATP1",467.401154,297.841431,534.718262,298.947296,536.096313,284.284027,422.226501,238.805679,458.26236,237.171143,472.143555,252.945526
169,"II","+",39145,40527,"YBL098W",1,1383,"MSTRG.150","BNA4",24.623283,15.690663,17.185104,9.607752,24.921185,13.215339,32.578453,18.42594,39.48373,20.434587,34.933479,18.715212
170,"II","+",40831,43095,"YBL097W",1,2265,"MSTRG.151","BRN1",10.441942,6.653905,10.745695,6.007643,10.393819,5.51169,12.418984,7.024012,15.637969,8.093345,12.72627,6.817954
171,"II","-",43174,43482,"YBL096C",1,309,"MSTRG.152","YBL096C",18.003973,11.472648,21.795374,12.185235,27.442854,14.552543,20.671515,11.691533,22.466488,11.627407,22.276178,11.934208
172,"II","+",43277,44089,"YBL095W",1,813,"MSTRG.153","YBL095W",41.89513,26.696777,55.148941,30.832361,54.202976,28.743042,49.96965,28.262169,50.493927,26.132853,44.234455,23.698105
173,"II","-",43765,44097,"YBL094C",1,333,"MSTRG.154","YBL094C",32.109833,20.461306,35.662289,19.937872,37.663879,19.972603,33.87175,19.15741,26.869551,13.906188,36.406563,19.5044
174,"II","-",44256,44918,"YBL093C",1,663,"MSTRG.155","ROX3",181.022629,115.352806,189.803925,106.11451,226.834106,120.286797,198.149338,112.070625,201.547516,104.309799,178.058823,95.392982
175,"II","+",45536,46370,"MSTRG.158.1",2,502,"MSTRG.158",".",1980.848145,1262.253296,1984.296875,1109.369629,2178.7146,1155.340332,2409.94165,1363.030884,2752.209717,1424.390991,2436.161865,1305.145874
176,"II","+",45978,46370,"YBL092W",1,393,"MSTRG.158","RPL32",3986.759277,2540.477295,3854.704834,2155.066895,4400.095215,2333.306152,5001.201172,2828.612549,5941.681152,3075.084229,4968.459473,2661.79541
177,"II","-",46565,47180,"YBL091C-A",2,528,"MSTRG.159","SCS22",108.282204,69.000526,135.064392,75.511047,128.210236,67.988007,113.303032,64.082687,123.28598,63.805977,138.867447,74.396645
178,"II","-",47363,48628,"YBL091C",1,1266,"MSTRG.160","MAP2",353.259888,225.10733,424.545013,237.352249,431.638275,228.891449,371.848328,210.312454,411.003174,212.712418,391.328583,209.649826
179,"II","+",48825,49358,"YBL090W",1,534,"MSTRG.161","MRP21",178.805237,113.939827,244.303375,136.583771,248.059921,131.542542,362.73407,205.157547,258.426971,133.747452,257.088013,137.731964
180,"II","+",49574,50953,"YBL089W",1,1380,"MSTRG.162","AVT5",44.518841,28.368683,52.913044,29.582329,50.712318,26.891998,50.890579,28.783033,54.11956,28.009279,56.32029,30.172953
181,"II","-",51019,59382,"YBL088C",1,8364,"MSTRG.163","TEL1",7.703252,4.908733,8.06253,4.507554,8.120397,4.306128,9.560497,5.40729,10.859517,5.620283,9.408895,5.040708
182,"II","-",59822,60739,"YBL087C",2,414,"MSTRG.156","RPL23A",2319.671387,1478.161133,2417.391357,1351.501587,2825.631592,1498.390991,2989.131348,1690.612793,3410.735596,1765.207397,2906.8479,1557.310669
183,"II","-",61202,62602,"YBL086C",1,1401,"MSTRG.157","YBL086C",130.27623,83.015747,136.589584,76.363739,133.33548,70.705849,77.296219,43.717712,78.894363,40.831345,86.148468,46.153057
184,"II","+",63876,66818,"YBL085W",1,2943,"MSTRG.164","BOI1",81.212372,51.750854,87.792046,49.082283,92.369354,48.982113,83.988106,47.502552,88.142708,45.617771,90.156303,48.300209
185,"II","-",67169,69445,"YBL084C",1,2277,"MSTRG.165","CDC27",48.958717,31.197899,52.645145,29.432554,53.855949,28.559019,46.835308,26.489426,52.968819,27.413719,52.657444,28.210625
186,"II","-",69713,70138,"YBL083C",1,426,"MSTRG.166","YBL083C",1.624989,1.03549,2.304584,1.288434,3.140458,1.665339,3.080026,1.742022,2.853128,1.476621,3.063636,1.641308
187,"II","-",69751,71127,"YBL082C",1,1377,"MSTRG.166","ALG3",74.310646,47.352875,80.836044,45.193363,91.410431,48.47361,89.384834,50.554871,106.103539,54.9133,93.781326,50.242275
188,"II","-",71566,71861,"MSTRG.167.1",1,296,"MSTRG.167",".",30.581081,19.487143,36.277027,20.281557,32.93919,17.467169,51.868244,29.335989,58.800674,30.431963,46.297298,24.803249
189,"II","+",71866,72972,"YBL081W",1,1107,"MSTRG.168","YBL081W",57.679314,36.754913,58.487804,32.699032,77.66938,41.186935,91.425476,51.709026,100.255646,51.886757,73.017166,39.118111
190,"II","-",73070,74695,"YBL080C",1,1626,"MSTRG.169","PET112",36.519066,23.270998,49.572571,27.714754,49.476631,26.236732,40.68819,23.012697,43.07626,22.29388,44.931118,24.071333
191,"II","+",75259,79767,"YBL079W",1,4509,"MSTRG.170","NUP170",35.832336,22.833393,34.679531,19.388437,34.702374,18.402159,37.076069,20.96973,47.198936,24.427549,39.207142,21.004778
192,"II","+",79924,80379,"MSTRG.171.1",1,456,"MSTRG.171",".",133.971497,85.370476,190.539474,106.525742,171.554825,90.973015,132.506577,74.943954,113.885963,58.941051,115.37719,61.812016
193,"II","-",80378,80731,"YBL078C",1,354,"MSTRG.172","ATG8",193.788132,123.487358,257.830505,144.146439,236.562149,125.445442,171.714691,97.119537,156.771179,81.136055,183.940674,98.544121
194,"II","+",80897,81328,"YBL077W",1,432,"MSTRG.173","YBL077W",163.88063,104.429436,167.458817,93.621933,134.531906,71.340302,151.588257,85.736298,129.23819,66.886513,100.860825,54.035034
195,"II","-",81043,84261,"YBL076C",1,3219,"MSTRG.174","ILS1",362.786743,231.178116,359.499817,200.987152,390.298615,206.96962,262.902496,148.694153,318.30838,164.738739,294.215759,157.622726
196,"II","-",84499,86448,"YBL075C",1,1950,"MSTRG.175","SSA3",39.128204,24.933613,43.491795,24.315149,48.747181,25.849915,45.475899,25.720562,55.989742,28.977182,45.537437,24.396162
197,"II","-",86722,87789,"YBL074C",1,1068,"MSTRG.176","AAR2",22.845535,14.557831,25.998381,14.535029,26.650442,14.132339,25.413836,14.373726,32.206093,16.668085,28.596048,15.320006
198,"II","+",87646,87957,"YBL073W",1,312,"MSTRG.177","YBL073W",6.529068,4.16051,4.838383,2.705016,2.707811,1.435912,6.05059,3.422133,3.49118,1.806841,4.199258,2.249705
199,"II","+",88190,88277,"snR56",1,88,"MSTRG.178","snR56",6.602273,4.207158,10.534091,5.88934,10.227273,5.423373,9.102273,5.148124,4.011364,2.076059,5.886364,3.153553
200,"II","-",88523,89125,"YBL072C",1,603,"MSTRG.179","RPS8A",4280.011719,2727.346191,4279.848145,2392.753418,4872.473633,2583.80127,5156.952637,2916.703857,5917.23291,3062.431152,5215.381348,2794.080811
201,"II","-",89458,89556,"YBL071C-B",1,99,"YBL071C-B","YBL071C-B",7.565657,4.821054,4.751562,2.656477,1.957311,1.037933,2.131313,1.205442,2.616162,1.35398,0.30303,0.162345
202,"II","+",89978,90226,"YBL071W-A",1,249,"MSTRG.180","KTI11",122.690765,78.182076,119.73494,66.940735,169.228912,89.739609,146.915665,83.093544,177.670685,91.952484,117.313255,62.849239
203,"II","-",90223,90531,"YBL071C",1,309,"MSTRG.181","YBL071C",75.449837,48.0788,84.893204,47.461617,100.521034,53.304829,84.375404,47.721603,107.13916,55.44928,78.28479,41.940186
204,"II","-",90605,90925,"YBL070C",1,321,"MSTRG.182","YBL070C",21.782307,13.880311,21.235538,11.872246,25.808802,13.686029,27.051155,15.299773,20.143295,10.425051,31.090117,16.656176
205,"II","+",90741,92030,"YBL069W",1,1290,"MSTRG.183","AST1",63.493896,40.460133,64.572105,36.100609,86.658241,45.953598,68.398193,38.685108,74.18264,38.392815,76.232025,40.840439
206,"II","+",91794,92030,"YBL068W-A",1,237,"MSTRG.183","YBL068W-A",0.75366,0.480254,0.828589,0.463243,0.797404,0.422852,0.631275,0.357041,0.734767,0.380275,0.596709,0.31968
207,"II","+",92414,93394,"YBL068W",1,981,"MSTRG.184","PRS4",62.489296,39.819973,55.097858,30.803802,64.261978,34.077187,88.498474,50.053555,99.52803,51.510181,80.27523,43.006538
208,"II","-",93639,95882,"YBL067C",1,2244,"MSTRG.185","UBP13",46.755795,29.794134,47.696968,26.666155,49.893494,26.457788,53.825756,30.44313,63.399738,32.812183,56.238415,30.129089
209,"II","-",96669,100115,"YBL066C",1,3447,"MSTRG.186","SEF1",16.03759,10.219612,14.923411,8.343297,16.802864,8.910313,18.629751,10.536738,19.678112,10.184298,18.092886,9.693057
210,"II","+",99963,100307,"YBL065W",1,345,"MSTRG.187","YBL065W",4.739342,3.020045,2.381113,1.331219,5.566751,2.951967,2.472991,1.398691,3.682757,1.90599,5.684324,3.045312
211,"II","-",100371,101156,"YBL064C",1,786,"MSTRG.188","PRX1",304.586517,194.091263,412.914764,230.850082,377.93512,200.413467,451.86264,255.567474,428.033081,221.526154,460.016541,246.448624
212,"II","+",101886,105221,"YBL063W",1,3336,"MSTRG.189","KIP1",17.555157,11.186649,22.015285,12.308183,22.640886,12.00613,23.393883,13.231268,29.755398,15.399742,26.500898,14.197555
213,"II","+",105308,105688,"YBL062W",1,381,"MSTRG.190","YBL062W",19.485163,12.416505,16.676979,9.323671,22.251131,11.799448,26.713713,15.10892,28.266102,14.628965,28.076654,15.041747
214,"II","-",105316,107406,"YBL061C",1,2091,"MSTRG.191","SKT5",55.57349,35.413021,59.301689,33.154057,65.27449,34.614105,61.683922,34.887604,70.280823,36.373451,60.309109,32.309917
215,"II","+",107932,109995,"YBL060W",1,2064,"MSTRG.194","YEL1",32.269863,20.563282,33.860466,18.930519,39.015987,20.689608,32.548935,18.409245,40.290699,20.852228,31.20155,16.715874
216,"II","-",110125,110539,"YBL059C-A",2,330,"MSTRG.195","CMC2",164.709076,104.957344,197.963623,110.676399,177.621216,94.189926,309.048523,174.793716,231.85759,119.996613,203.96666,109.272812
217,"II","+",110594,111244,"YBL059W",2,582,"MSTRG.196","YBL059W",44.328178,28.247187,40.360825,22.564703,43.788662,23.220484,51.879726,29.342482,62.678696,32.439014,42.826458,22.943787
218,"II","+",111437,112708,"YBL058W",1,1272,"MSTRG.197","SHP1",304.566833,194.07872,356.61557,199.374649,363.05188,192.521088,345.906433,195.640076,357.511017,185.027847,372.480347,199.552094
219,"II","-",112801,113427,"YBL057C",1,627,"MSTRG.198","PTH2",158.816589,101.202484,199.157898,111.344078,221.102051,117.247177,186.682617,105.585205,223.312607,115.574203,193.776718,103.813667
220,"II","+",113762,115168,"YBL056W",1,1407,"MSTRG.192","PTC3",248.178391,158.146393,324.346832,181.334015,313.132904,166.049789,350.194733,198.065475,357.081024,184.805313,361.039795,193.422943
221,"II","-",115573,116829,"YBL055C",1,1257,"MSTRG.193","YBL055C",50.397774,32.114906,53.105011,29.689653,58.556881,31.051857,65.608589,37.107342,79.996025,41.401501,60.470169,32.396202
222,"II","+",117589,119166,"YBL054W",1,1578,"MSTRG.200","TOD6",16.330799,10.406453,11.134347,6.224928,22.608999,11.989221,41.270596,23.342098,48.707226,25.208157,23.466415,12.571865
223,"II","+",119335,119709,"YBL053W",1,375,"MSTRG.201","YBL053W",21.234505,13.531235,14.932545,8.348403,25.955204,13.763663,53.763554,30.407949,40.631424,21.028568,29.790556,15.95995
224,"II","-",119379,121874,"YBL052C",1,2496,"MSTRG.202","SAS3",41.447571,26.411581,49.645294,27.755413,56.038788,29.716549,65.121567,36.83189,68.154472,35.272968,61.748714,33.081169
225,"II","-",122753,124759,"YBL051C",1,2007,"MSTRG.199","PIN4",127.924767,81.517326,132.837067,74.2658,146.437469,77.653641,130.359238,73.729446,162.091675,83.889656,149.372696,80.024719
226,"II","+",125125,126119,"YBL050W",2,879,"MSTRG.203","SEC17",292.127441,186.151978,359.265106,200.855927,378.162659,200.534103,313.701965,177.425644,322.2901,166.799454,343.139954,183.833313
227,"II","+",126828,127244,"YBL049W",1,417,"MSTRG.204","MOH1",43.342926,27.619356,49.093525,27.446934,53.952038,28.609974,49.920868,28.234577,58.568348,30.311724,46.443645,24.881655
228,"II","+",127299,127610,"YBL048W",1,312,"MSTRG.205","RRT1",37.746796,24.053341,28.506409,15.937203,37.548077,19.911194,29.256413,16.547037,36,18.631599,35.349358,18.938015
229,"II","-",127895,132040,"YBL047C",1,4146,"MSTRG.206","EDE1",122.444763,78.025314,133.454651,74.611076,132.797882,70.420769,112.247948,63.485943,119.817413,62.010841,122.282921,65.511681
230,"II","+",132424,133749,"YBL046W",1,1326,"MSTRG.207","PSY4",51.686279,32.935982,63.926094,35.739445,67.382355,35.731873,57.047512,32.265312,68.576172,35.491219,71.455505,38.281471
231,"II","-",134143,135516,"YBL045C",1,1374,"MSTRG.208","COR1",256.587341,163.504807,315.831879,176.573517,322.773651,171.16214,276.510925,156.3909,301.366089,155.970352,302.513092,162.067932
232,"II","+",135998,136366,"YBL044W",1,369,"MSTRG.209","YBL044W",5.867208,3.738753,8.794038,4.916522,6.94038,3.680382,7.880759,4.457252,5.00813,2.59193,3.747967,2.007931
233,"II","+",136688,137461,"YBL043W",1,774,"MSTRG.210","ECM13",6.364341,4.055541,5.635659,3.150753,9.390181,4.979475,6.97416,3.944492,4.78553,2.476725,7.366926,3.946747
234,"II","-",138341,140260,"YBL042C",1,1920,"MSTRG.211","FUI1",94.955208,60.508183,113.642189,63.534439,135.480209,71.84317,169.360413,95.787987,192.140106,99.441048,155.563019,83.34111
235,"II","+",141247,141972,"YBL041W",1,726,"MSTRG.212","PRE7",571.544067,364.204254,643.723145,359.88913,702.808533,372.689056,628.960083,355.731415,666.417358,344.900635,670.931152,359.443726
236,"II","-",142112,142868,"YBL040C",2,660,"MSTRG.213","ERD2",428.479034,273.039124,702.496216,392.74765,573.161072,303.938904,1009.12146,570.745605,699.357056,361.948395,566.108154,303.28598
237,"II","+",142687,143572,"MSTRG.214.1",2,788,"MSTRG.214",".",50.944649,32.46339,63.26181,35.368057,66.109451,35.056873,62.931541,35.593243,60.829685,31.482067,64.831482,34.732727
238,"II","+",143393,143572,"YBL039W-B",1,180,"MSTRG.214","YBL039W-B",0.747181,0.476125,0.743768,0.415822,0.722345,0.383049,0.864397,0.488891,0.885338,0.458202,0.770871,0.412985
239,"II","-",143989,145728,"YBL039C",1,1740,"MSTRG.215","URA7",63.842613,40.682343,50.458038,28.209797,86.8368,46.048279,161.907684,91.57283,192.768723,99.766388,121.218697,64.941536
240,"II","-",144948,145031,"YBL039C-A",1,84,"MSTRG.215","YBL039C-A",0.783784,0.49945,0.833546,0.466014,0.940043,0.498491,0.888314,0.502419,0.909487,0.4707,0.874481,0.468493
241,"II","+",146187,146885,"YBL038W",1,699,"MSTRG.216","MRPL16",183.027176,116.630165,226.984253,126.901077,247.31044,131.145096,205.320465,116.126518,229.266098,118.655403,210.941345,113.009422
242,"II","+",147209,150286,"YBL037W",1,3078,"MSTRG.217","APL3",21.089994,13.43915,26.351202,14.732283,28.585447,15.158443,27.725796,15.68134,30.690058,15.88347,28.165691,15.089448
243,"II","-",150447,151220,"YBL036C",1,774,"MSTRG.218","YBL036C",166.133072,105.864761,183.414734,102.54248,206.798447,109.662186,208.776489,118.0812,222.133072,114.963745,201.294571,107.84127
244,"II","-",151493,153610,"YBL035C",1,2118,"MSTRG.219","POL12",26.702078,17.015329,27.676582,15.473269,31.760149,16.841942,34.294617,19.396578,48.274788,24.98435,40.875355,21.898506
245,"II","-",153848,158389,"YBL034C",1,4542,"MSTRG.220","STU1",12.03941,7.671857,13.134082,7.342929,13.863496,7.351608,15.262441,8.632233,16.162704,8.364919,15.976442,8.559196
246,"II","-",158656,159693,"YBL033C",1,1038,"MSTRG.221","RIB1",154.223511,98.275642,188.722549,105.509941,181.682083,96.343346,134.617538,76.137886,132.369949,68.507332,133.105972,71.310005
247,"II","+",160184,161329,"YBL032W",1,1146,"MSTRG.222","HEK2",184.399658,117.504753,195.635254,109.374657,221.23822,117.319382,235.340332,133.105362,238.058472,123.205849,259.1492,138.836227
248,"II","+",161699,162715,"YBL031W",1,1017,"MSTRG.223","SHE1",46.586037,29.685959,48.136677,26.911983,53.698132,28.47533,48.042282,27.172075,55.885941,28.923458,51.001968,27.323721
249,"II","-",163041,163997,"YBL030C",1,957,"MSTRG.224","PET9",516.518311,329.140289,561.021973,313.653015,600.844299,318.618896,516.980164,292.397095,587.438843,304.025726,577.764893,309.530975
250,"II","-",164488,164772,"YBL029C-A",1,285,"MSTRG.225","YBL029C-A",129.456146,82.493172,148.719299,83.145157,163.722809,86.819801,175.554382,99.291214,158.129822,81.839211,159.835083,85.629822
251,"II","+",166134,167264,"YBL029W",1,1131,"MSTRG.226","YBL029W",43.577366,27.768747,54.701149,30.582012,55.224579,29.284784,59.965523,33.915699,58.028294,30.032223,50.46154,27.034195
252,"II","-",167518,167838,"YBL028C",1,321,"MSTRG.227","YBL028C",192.962616,122.961311,187.006226,104.550392,258.984436,137.335648,546.177551,308.910736,480.760162,248.814774,299.040497,160.207535
253,"II","+",168230,171038,"MSTRG.231.1",3,2297,"MSTRG.231",".",1003.925659,639.730225,975.749939,545.516785,1172.422485,621.718445,1268.197632,717.275635,1317.670532,681.953064,1275.089722,683.114807
254,"II","+",168346,171038,"MSTRG.231.2",3,2228,"MSTRG.231",".",170.197113,108.454475,193.611343,108.243149,223.094879,118.303947,139.587234,78.948685,306.432922,158.592667,174.490784,93.481445
255,"II","+",168423,169376,"YBL027W",2,570,"MSTRG.231","RPL19B",5.002098,3.18748,3.874492,2.166129,1.565368,0.830092,3.792628,2.14506,5.179722,2.680736,1.412212,0.756576
